,energy,unc_en,intensity,unc_i,symbol,target_abundance,target_unc_a,target_n,target_z,product_half_life_sec,product_unc_hls,product_n,product_z,thermal_xs_mb,thermal_unc_xs_mb,thermal_xs_lib,thermal_xs_unc_lib,atom_count,A0,A_decayed,decays_during_count,n_gamma
846,169.162,0.01,0.2509,0.0026,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,59253191.60532543
847,170.9,0.3,0.0507,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,11973442.863252291
848,179.1,0.1,0.0278,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,6565319.755392774
849,180.79,0.05,0.0011,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,259778.83924216017
850,186.8,0.1,0.0209,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4935797.945601042
851,190.552,0.014,0.0861,0.0013,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,20333598.23522726
852,194.9,0.05,0.1073,0.0014,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,25340244.955167077
853,201.72,0.1,0.0221,0.0008,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,5219193.042956127
854,210.6,0.2,0.0178,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4203693.944100409
855,211.3,0.2,0.0202,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4770484.138810577
856,212.32,0.02,0.0065,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1535056.777340037
857,216.7,0.2,0.013,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3070113.554680074
858,226.3,0.1,0.0171,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4038380.1373099443
859,237.884,0.024,0.0019,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,448708.90414554934
860,242.3,,0.0029,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,684871.4852747858
861,246.0,0.3,0.0041,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,968266.5826298696
862,250.5,0.3,0.0047,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1109964.1313074117
863,252.9,0.3,0.0066,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1558673.035452961
864,257.3,0.15,,,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,
865,257.37,0.15,0.0524,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,12374919.251171993
866,278.7,0.4,0.0047,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1109964.1313074117
867,285.5,0.3,0.0154,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3636903.749390242
868,309.9,,0.0032,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,755720.2596135567
869,316.1,,0.0037,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,873801.5501781751
870,347.4,0.3,0.0145,0.0008,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3424357.4263739293
871,359.74,0.04,0.0869,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,20522528.300130654
872,361.4,0.2,0.0218,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,5148344.268617355
873,368.0,0.3,0.0037,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,873801.5501781751
874,377.2,0.2,0.0275,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,6494470.981054004
875,383.5,,0.0019,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,448708.90414554934
876,398.8,0.2,0.0111,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2621404.650534525
877,408.8,0.5,0.0005,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,118081.29056461825
878,412.5,0.5,0.0083,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1960149.4233726629
879,418.4,0.5,0.0091,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2149079.4882760523
880,431.4,0.5,0.0178,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4203693.944100409
881,433.2,0.4,0.0117,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2763102.199212067
882,435.0,0.5,,,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,
883,440.94,0.04,0.1912,0.0023,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,45154285.51191002
884,447.762,0.02,0.1043,0.0015,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,24631757.211779367
885,454.2,0.5,0.03,0.0,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,7084877.433877094
886,459.222,0.007,0.989,0.01,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,233564792.7368149
887,464.8,,0.0026,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,614022.7109360149
888,467.6,0.3,0.0144,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3400741.1682610055
889,473.9,0.5,0.0033,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,779336.5177264805
890,490.8,0.06,0.1078,0.0015,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,25458326.245731693
891,497.1,0.4,0.0128,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3022881.0384542267
892,499.02,0.04,0.1576,0.0018,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,37219222.78596767
893,505.5,0.6,0.0055,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1298894.1962108007
894,513.4,0.4,0.0133,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3140962.3290188448
895,517.0,0.4,0.0046,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1086347.8731944878
896,526.5,0.2,0.0463,0.001,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,10934327.50628365
897,531.8,0.4,0.007,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1653138.0679046556
898,552.2,0.2,0.0165,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3896682.588632402
899,553.7,,0.003,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,708487.7433877095
900,554.9,0.5,0.0031,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,732104.0015006332
901,562.6,0.2,0.0545,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,12870860.67154339
902,573.6,0.3,0.0332,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,7840597.693490651
903,578.7,,0.0017,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,401476.38791970204
904,583.2,,0.0016,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,377860.12980677834
905,595.2,0.2,0.1178,0.0014,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,27819952.057024058
906,599.3,0.2,0.0294,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,6943179.885199552
907,610.0,0.3,0.0567,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,13390418.350027708
908,642.5,0.2,0.0202,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4770484.138810577
909,663.3,0.5,0.0037,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,873801.5501781751
910,665.0,0.5,0.05,0.0,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,11808129.056461824
911,669.885,0.028,0.5024,0.0052,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,118648080.75932841
912,669.885,0.028,0.0014,1.4e-08,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,330627.6135809311
913,678.04,0.1,0.0647,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,15279718.999061598
914,681.2,0.6,0.0143,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,3377124.910148082
915,690.0,,0.0021,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,495941.4203713966
916,698.5,0.6,0.0106,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2503323.359969907
917,703.6,0.5,0.0091,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2149079.4882760523
918,707.9,0.5,0.0091,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2149079.4882760523
919,716.9,0.4,0.0421,0.0008,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,9942444.665540855
920,725.0,0.4,0.0633,0.0009,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,14949091.38548067
921,727.8,,0.0029,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,684871.4852747858
922,740.9,0.2,0.0236,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,5573436.914649981
923,744.9,0.5,0.0053,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1251661.6799849535
924,751.6,0.6,0.0023,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,543173.9365972439
925,757.6,0.2,0.0324,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,7651667.628587261
926,764.3,0.2,0.0891,0.0011,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,21042085.97861497
927,767.5,,0.0032,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,755720.2596135567
928,774.0,0.4,0.0108,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2550555.8761957544
929,783.3,0.4,0.0056,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1322510.4543237244
930,784.2,0.5,0.0022,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,519557.67848432035
931,805.2,0.2,0.0214,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,5053879.23616566
932,806.4,0.5,0.0123,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2904799.747889609
933,811.4,0.7,0.006,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1416975.486775419
934,816.1,0.2,0.0195,0.0006,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,4605170.332020111
935,817.0,0.6,0.0095,0.0005,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2243544.5207277467
936,832.0,0.3,0.0055,0.0,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1298894.1962108007
937,846.8,0.7,0.001,0.0,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,236162.5811292365
938,849.3,0.7,0.0039,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,921034.0664040223
939,870.7,0.7,0.0031,0.0002,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,732104.0015006332
940,873.9,0.3,0.012,0.0003,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2833950.973550838
941,880.7,0.3,0.0097,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,2290777.036953594
942,890.0,0.3,0.1052,0.0013,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,24844303.53479568
943,898.4,0.8,0.0022,0.0004,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,519557.67848432035
944,918.9,0.5,0.005,0.0,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,1180812.9056461826
945,935.5,0.3,0.0369,0.0007,Th,99.98,0.02,142,90,1309.8,2.4,143,90,7336.0380000000005,93.893,endf,irdff,4.476040636636154e+18,27950203.839449435,20346400.671682514,23616258112.92365,8714399.243668826
